fecha,pais,pais_code,sector,sector_code,exportaciones,importaciones,balance,moneda_original
2017-04,Reino Unido,GB,Alimentos y animales vivos,0,5956864925.625997,17802002350.83799,-11845137425.211994,USD
2017-05,Reino Unido,GB,Alimentos y animales vivos,0,6683134387.071995,18385682611.624996,-11702548224.553,USD
2017-06,Reino Unido,GB,Alimentos y animales vivos,0,6550690049.839995,18650427861.068977,-12099737811.22898,USD
2017-07,Reino Unido,GB,Alimentos y animales vivos,0,6692745603.581996,17854076468.401978,-11161330864.81998,USD
2017-08,Reino Unido,GB,Alimentos y animales vivos,0,6774620584.396003,18301734855.93703,-11527114271.541027,USD
2017-09,Reino Unido,GB,Alimentos y animales vivos,0,7369928456.049998,19006238970.396004,-11636310514.346004,USD
2017-10,Reino Unido,GB,Alimentos y animales vivos,0,7425035800.191995,19534710897.826023,-12109675097.63403,USD
2017-11,Reino Unido,GB,Alimentos y animales vivos,0,7626019865.203998,20052859881.359997,-12426840016.155998,USD
2017-12,Reino Unido,GB,Alimentos y animales vivos,0,7399024108.586001,19376460393.510017,-11977436284.924011,USD
2018-01,Reino Unido,GB,Alimentos y animales vivos,0,6897859342.610002,19210230146.41102,-12312370803.801018,USD
2018-02,Reino Unido,GB,Alimentos y animales vivos,0,6822019556.099997,18428567521.74401,-11606547965.644014,USD
2018-03,Reino Unido,GB,Alimentos y animales vivos,0,7698780598.120002,20847569890.317005,-13148789292.197002,USD
2018-04,Reino Unido,GB,Alimentos y animales vivos,0,7052522512.477997,19525147802.999016,-12472625290.52102,USD
2018-05,Reino Unido,GB,Alimentos y animales vivos,0,7123461239.409999,20022818629.247944,-12899357389.837944,USD
2018-06,Reino Unido,GB,Alimentos y animales vivos,0,6803841135.019999,19642138534.193054,-12838297399.173056,USD
2018-07,Reino Unido,GB,Alimentos y animales vivos,0,6577176649.935998,18998164694.828014,-12420988044.892015,USD
2018-08,Reino Unido,GB,Alimentos y animales vivos,0,6721322841.626003,18454281417.58699,-11732958575.96099,USD
2018-09,Reino Unido,GB,Alimentos y animales vivos,0,6766095517.608004,18416485119.273983,-11650389601.66598,USD
2018-10,Reino Unido,GB,Alimentos y animales vivos,0,7512476355.654004,20481536269.61597,-12969059913.961967,USD
2018-11,Reino Unido,GB,Alimentos y animales vivos,0,7747812327.081996,20400524497.376007,-12652712170.29401,USD
2018-12,Reino Unido,GB,Alimentos y animales vivos,0,6759981827.756006,18253562976.06402,-11493581148.308012,USD
2019-01,Reino Unido,GB,Alimentos y animales vivos,0,6879197902.194002,20060482535.234016,-13181284633.040014,USD
2019-02,Reino Unido,GB,Alimentos y animales vivos,0,6992400271.4260025,18999011684.047993,-12006611412.62199,USD
2019-03,Reino Unido,GB,Alimentos y animales vivos,0,8053646638.842004,21570393346.728977,-13516746707.886974,USD
2019-04,Reino Unido,GB,Alimentos y animales vivos,0,6559506397.916003,19561415835.44097,-13001909437.524967,USD
2019-05,Reino Unido,GB,Alimentos y animales vivos,0,6638330445.033998,18973841943.109005,-12335511498.075008,USD
2019-06,Reino Unido,GB,Alimentos y animales vivos,0,6347833167.592001,16880727735.677008,-10532894568.085009,USD
2019-07,Reino Unido,GB,Alimentos y animales vivos,0,6548237439.289998,17609112332.820984,-11060874893.530989,USD
2019-08,Reino Unido,GB,Alimentos y animales vivos,0,6684026118.279998,16556328662.372978,-9872302544.09298,USD
2019-09,Reino Unido,GB,Alimentos y animales vivos,0,7595878553.533999,18554769011.981888,-10958890458.447887,USD
2019-10,Reino Unido,GB,Alimentos y animales vivos,0,8916113325.352005,21471507173.50905,-12555393848.157043,USD
2019-11,Reino Unido,GB,Alimentos y animales vivos,0,7017027443.472,18628755537.85707,-11611728094.38507,USD
2019-12,Reino Unido,GB,Alimentos y animales vivos,0,6937859311.762001,17978315705.490948,-11040456393.728949,USD
2020-01,Reino Unido,GB,Alimentos y animales vivos,0,6654063880.247019,18864123887.681984,-12210060007.434963,USD
2020-02,Reino Unido,GB,Alimentos y animales vivos,0,6326270959.572999,17700889778.598007,-11374618819.02501,USD
2020-03,Reino Unido,GB,Alimentos y animales vivos,0,6686902187.550006,19694803701.340023,-13007901513.790016,USD
2020-04,Reino Unido,GB,Alimentos y animales vivos,0,5986221545.229988,18068582684.858963,-12082361139.628977,USD
2020-05,Reino Unido,GB,Alimentos y animales vivos,0,5785004921.589002,17651201808.364033,-11866196886.775032,USD
2020-06,Reino Unido,GB,Alimentos y animales vivos,0,6416002232.283987,18674050811.126987,-12258048578.843,USD
2020-07,Reino Unido,GB,Alimentos y animales vivos,0,6589766318.228997,18641789887.08297,-12052023568.853971,USD
2020-08,Reino Unido,GB,Alimentos y animales vivos,0,6639733594.286977,17999460291.68304,-11359726697.396065,USD
2020-09,Reino Unido,GB,Alimentos y animales vivos,0,7082671011.425013,19325578321.69998,-12242907310.27497,USD
2020-10,Reino Unido,GB,Alimentos y animales vivos,0,7599480378.913005,20469808232.652004,-12870327853.738998,USD
2020-11,Reino Unido,GB,Alimentos y animales vivos,0,7911065067.616998,21611326797.43104,-13700261729.81404,USD
2020-12,Reino Unido,GB,Alimentos y animales vivos,0,8586083217.606013,22034199946.42301,-13448116728.816998,USD
2021-01,Reino Unido,GB,Alimentos y animales vivos,0,3467252376.0549974,16733339908.49599,-13266087532.440994,USD
2021-02,Reino Unido,GB,Alimentos y animales vivos,0,5381010878.693998,17479882064.18303,-12098871185.48903,USD
2021-03,Reino Unido,GB,Alimentos y animales vivos,0,6941963011.7219925,21000157903.773026,-14058194892.051031,USD
2021-04,Reino Unido,GB,Alimentos y animales vivos,0,6174983938.6710205,19082183674.81301,-12907199736.14199,USD
2021-05,Reino Unido,GB,Alimentos y animales vivos,0,6940294316.044996,19203511241.293003,-12263216925.248009,USD
2021-06,Reino Unido,GB,Alimentos y animales vivos,0,7208494387.736011,20171864778.255985,-12963370390.519974,USD
2021-07,Reino Unido,GB,Alimentos y animales vivos,0,6885246706.996992,19796244315.078,-12910997608.081009,USD
2021-08,Reino Unido,GB,Alimentos y animales vivos,0,6811281195.263017,18280761921.54199,-11469480726.278973,USD
2021-09,Reino Unido,GB,Alimentos y animales vivos,0,6599868896.513004,20223722291.69293,-13623853395.179924,USD
2021-10,Reino Unido,GB,Alimentos y animales vivos,0,7325197924.088995,19475679179.77601,-12150481255.687014,USD
2021-11,Reino Unido,GB,Alimentos y animales vivos,0,7681632742.740967,20938574427.409,-13256941684.668034,USD
2021-12,Reino Unido,GB,Alimentos y animales vivos,0,7274631965.770026,19872976798.546974,-12598344832.77695,USD
2022-01,Reino Unido,GB,Alimentos y animales vivos,0,5558003096.601987,22043274494.278896,-16485271397.67691,USD
2022-02,Reino Unido,GB,Alimentos y animales vivos,0,7176771486.730991,22205968903.054005,-15029197416.323011,USD
2022-03,Reino Unido,GB,Alimentos y animales vivos,0,7661102068.042005,24610912395.568996,-16949810327.526993,USD
2022-04,Reino Unido,GB,Alimentos y animales vivos,0,6953510959.466993,22738266706.021095,-15784755746.554102,USD
2022-05,Reino Unido,GB,Alimentos y animales vivos,0,7089016396.742997,24619251191.413982,-17530234794.670986,USD
2022-06,Reino Unido,GB,Alimentos y animales vivos,0,6707725719.074009,22677606489.168068,-15969880770.09406,USD
2022-07,Reino Unido,GB,Alimentos y animales vivos,0,6999851547.345997,21627666610.635956,-14627815063.28996,USD
2022-08,Reino Unido,GB,Alimentos y animales vivos,0,6871540894.079965,20506675685.237907,-13635134791.157944,USD
2022-09,Reino Unido,GB,Alimentos y animales vivos,0,6421856583.736009,19387537599.50204,-12965681015.766031,USD
2022-10,Reino Unido,GB,Alimentos y animales vivos,0,7209350875.177986,20542833413.74799,-13333482538.570004,USD
2022-11,Reino Unido,GB,Alimentos y animales vivos,0,7335635618.0949745,22494304043.44501,-15158668425.350037,USD
2022-12,Reino Unido,GB,Alimentos y animales vivos,0,7163952644.400017,22332539711.654045,-15168587067.254028,USD
2023-01,Reino Unido,GB,Alimentos y animales vivos,0,6420031111.193,22370898200.16897,-15950867088.975967,USD
2023-02,Reino Unido,GB,Alimentos y animales vivos,0,6736572505.879005,21183750233.528976,-14447177727.649973,USD
2023-03,Reino Unido,GB,Alimentos y animales vivos,0,7378567089.557013,24566209198.677036,-17187642109.120026,USD
2023-04,Reino Unido,GB,Alimentos y animales vivos,0,6635312437.742984,22531961457.988052,-15896649020.245068,USD
2023-05,Reino Unido,GB,Alimentos y animales vivos,0,6921631195.834998,25465602296.130966,-18543971100.295967,USD
2023-06,Reino Unido,GB,Alimentos y animales vivos,0,7084558078.514009,23715703633.01607,-16631145554.502062,USD
2023-07,Reino Unido,GB,Alimentos y animales vivos,0,6767056853.086021,23491576999.524044,-16724520146.438025,USD
2023-08,Reino Unido,GB,Alimentos y animales vivos,0,7195330312.902005,22937987990.30099,-15742657677.398989,USD
2023-09,Reino Unido,GB,Alimentos y animales vivos,0,6852997254.604011,21945556953.427967,-15092559698.823956,USD
2023-10,Reino Unido,GB,Alimentos y animales vivos,0,7341181593.648981,24440396158.774994,-17099214565.126013,USD
2023-11,Reino Unido,GB,Alimentos y animales vivos,0,7746270471.114988,24827639076.948017,-17081368605.833029,USD
2023-12,Reino Unido,GB,Alimentos y animales vivos,0,7060005207.954004,22572385126.529034,-15512379918.57503,USD
2024-01,Reino Unido,GB,Alimentos y animales vivos,0,6716972182.046998,24643469883.068985,-17926497701.021988,USD
2024-02,Reino Unido,GB,Alimentos y animales vivos,0,6903866316.906002,23494435323.045937,-16590569006.139936,USD
2024-03,Reino Unido,GB,Alimentos y animales vivos,0,7314260134.656005,23971116168.84007,-16656856034.184065,USD
2024-04,Reino Unido,GB,Alimentos y animales vivos,0,7104161308.309008,26426891999.153088,-19322730690.84408,USD
2024-05,Reino Unido,GB,Alimentos y animales vivos,0,6906622837.411998,25131728902.181988,-18225106064.76999,USD
2024-06,Reino Unido,GB,Alimentos y animales vivos,0,7339245588.181998,26160298318.33187,-18821052730.14987,USD
2024-07,Reino Unido,GB,Alimentos y animales vivos,0,7134194766.119002,24923466961.43901,-17789272195.320007,USD
2024-08,Reino Unido,GB,Alimentos y animales vivos,0,7190261423.678991,24904715609.953053,-17714454186.274063,USD
2024-09,Reino Unido,GB,Alimentos y animales vivos,0,7702617866.610008,24760901148.51399,-17058283281.90398,USD
2024-10,Reino Unido,GB,Alimentos y animales vivos,0,8713432494.439005,28179435713.48998,-19466003219.050972,USD
2024-11,Reino Unido,GB,Alimentos y animales vivos,0,8021816858.746998,26945198950.134033,-18923382091.387035,USD
2024-12,Reino Unido,GB,Alimentos y animales vivos,0,7639097141.475002,24629899388.771008,-16990802247.296003,USD
2025-01,Reino Unido,GB,Alimentos y animales vivos,0,7038517983.819998,24269315204.89899,-17230797221.078995,USD
2025-02,Reino Unido,GB,Alimentos y animales vivos,0,7205914960.877004,24280642048.96002,-17074727088.083015,USD
2025-03,Reino Unido,GB,Alimentos y animales vivos,0,8114124127.316991,28600895059.760975,-20486770932.443985,USD
2025-04,Reino Unido,GB,Alimentos y animales vivos,0,8104049419.159987,28504532534.632053,-20400483115.47207,USD
2025-05,Reino Unido,GB,Alimentos y animales vivos,0,8394055222.962006,30106189841.01608,-21712134618.054073,USD
2025-06,Reino Unido,GB,Alimentos y animales vivos,0,8111099135.657988,27272717510.42701,-19161618374.76902,USD
2025-07,Reino Unido,GB,Alimentos y animales vivos,0,8423591211.541007,28853235266.6361,-20429644055.095093,USD
2025-08,Reino Unido,GB,Alimentos y animales vivos,0,8003847867.647016,27166203588.21098,-19162355720.563965,USD
2025-09,Reino Unido,GB,Alimentos y animales vivos,0,8052911975.181016,28482312864.03195,-20429400888.850937,USD
2025-10,Reino Unido,GB,Alimentos y animales vivos,0,8767446577.00098,29545456215.93695,-20778009638.93597,USD
2010-01,Reino Unido,GB,Alimentos y animales vivos,0,1183120482.038,3819130039.736001,-2636009557.698001,USD
2010-02,Reino Unido,GB,Alimentos y animales vivos,0,1243665050.1099997,3494575481.663,-2250910431.5530005,USD
2010-03,Reino Unido,GB,Alimentos y animales vivos,0,1348679538.833,3947336789.754,-2598657250.9209995,USD
2010-04,Reino Unido,GB,Alimentos y animales vivos,0,1341548947.1490002,4045866135.616,-2704317188.467,USD
2010-05,Reino Unido,GB,Alimentos y animales vivos,0,1207698214.035,3802908451.04,-2595210237.005,USD
2010-06,Reino Unido,GB,Alimentos y animales vivos,0,1286352190.985,3962949113.635999,-2676596922.650999,USD
2010-07,Reino Unido,GB,Alimentos y animales vivos,0,1256546188.173,3812875814.849001,-2556329626.6760006,USD
2010-08,Reino Unido,GB,Alimentos y animales vivos,0,1351061955.5339997,3767612464.1939993,-2416550508.66,USD
2010-09,Reino Unido,GB,Alimentos y animales vivos,0,1526794361.986,3985846996.419,-2459052634.433,USD
2010-10,Reino Unido,GB,Alimentos y animales vivos,0,1589203747.742,4125732299.156,-2536528551.414,USD
2010-11,Reino Unido,GB,Alimentos y animales vivos,0,1794417061.6689994,4441354189.264999,-2646937127.5959997,USD
2010-12,Reino Unido,GB,Alimentos y animales vivos,0,1626361954.0189998,4295044866.146001,-2668682912.127001,USD
2011-01,Reino Unido,GB,Alimentos y animales vivos,0,1485082487.522,4183308826.665001,-2698226339.1430006,USD
2011-02,Reino Unido,GB,Alimentos y animales vivos,0,1585431765.5169995,4038299000.130001,-2452867234.6130013,USD
2011-03,Reino Unido,GB,Alimentos y animales vivos,0,1683320402.3170002,4737707819.087999,-3054387416.770999,USD
2011-04,Reino Unido,GB,Alimentos y animales vivos,0,1532959479.031,4442989339.174,-2910029860.1429996,USD
2011-05,Reino Unido,GB,Alimentos y animales vivos,0,1534124557.8370004,4734923890.942999,-3200799333.1059985,USD
2011-06,Reino Unido,GB,Alimentos y animales vivos,0,1562634113.1120002,4539346564.007999,-2976712450.895999,USD
2011-07,Reino Unido,GB,Alimentos y animales vivos,0,1439829962.034,4481585025.047,-3041755063.013,USD
2011-08,Reino Unido,GB,Alimentos y animales vivos,0,1692471868.8810005,4469948319.875001,-2777476450.9940004,USD
2011-09,Reino Unido,GB,Alimentos y animales vivos,0,1618768567.8950002,4432112200.559001,-2813343632.6640005,USD
2011-10,Reino Unido,GB,Alimentos y animales vivos,0,1657229830.9989996,4483329212.038001,-2826099381.0390015,USD
2011-11,Reino Unido,GB,Alimentos y animales vivos,0,1887714965.544,4837088403.843,-2949373438.2990007,USD
2011-12,Reino Unido,GB,Alimentos y animales vivos,0,1764668385.7740002,4580590971.408,-2815922585.634,USD
2012-01,Reino Unido,GB,Alimentos y animales vivos,0,1314880143.505,3796114936.367001,-2481234792.8620014,USD
2012-02,Reino Unido,GB,Alimentos y animales vivos,0,1412295406.0780003,3812940664.2459993,-2400645258.1679993,USD
2012-03,Reino Unido,GB,Alimentos y animales vivos,0,1560434301.3179998,4261579279.701,-2701144978.3830004,USD
2012-04,Reino Unido,GB,Alimentos y animales vivos,0,1401835094.4759998,4090922873.17,-2689087778.694,USD
2012-05,Reino Unido,GB,Alimentos y animales vivos,0,1383624101.199,4208772065.558,-2825147964.359,USD
2012-06,Reino Unido,GB,Alimentos y animales vivos,0,1274035371.226,4054471679.269,-2780436308.043,USD
2012-07,Reino Unido,GB,Alimentos y animales vivos,0,1266795870.8839998,4145840951.577,-2879045080.693,USD
2012-08,Reino Unido,GB,Alimentos y animales vivos,0,1484409767.3710003,3912489231.627999,-2428079464.2569985,USD
2012-09,Reino Unido,GB,Alimentos y animales vivos,0,1519760127.2770002,4088962899.052,-2569202771.7749996,USD
2012-10,Reino Unido,GB,Alimentos y animales vivos,0,1580123140.6259997,4548602322.15,-2968479181.524,USD
2012-11,Reino Unido,GB,Alimentos y animales vivos,0,1571720357.474,4438941689.072999,-2867221331.598999,USD
2012-12,Reino Unido,GB,Alimentos y animales vivos,0,1465793540.4120002,4394701686.587999,-2928908146.175999,USD
2013-01,Reino Unido,GB,Alimentos y animales vivos,0,1356594566.276,4435095229.323001,-3078500663.047001,USD
2013-02,Reino Unido,GB,Alimentos y animales vivos,0,1316534085.997,3927167420.9130006,-2610633334.9160004,USD
2013-03,Reino Unido,GB,Alimentos y animales vivos,0,1481642546.664,4336121048.584,-2854478501.9199996,USD
2013-04,Reino Unido,GB,Alimentos y animales vivos,0,1393327881.3939996,4348195155.478,-2954867274.084,USD
2013-05,Reino Unido,GB,Alimentos y animales vivos,0,1445778988.2259998,4530058351.222,-3084279362.9960003,USD
2013-06,Reino Unido,GB,Alimentos y animales vivos,0,1428711374.41,4392650596.8289995,-2963939222.4189997,USD
2013-07,Reino Unido,GB,Alimentos y animales vivos,0,1337622822.393,4296215721.28,-2958592898.887,USD
2013-08,Reino Unido,GB,Alimentos y animales vivos,0,1439203409.7919998,3946097775.329,-2506894365.537,USD
2013-09,Reino Unido,GB,Alimentos y animales vivos,0,1548522743.6899998,4395505638.380001,-2846982894.6900015,USD
2013-10,Reino Unido,GB,Alimentos y animales vivos,0,1649560524.3330002,4690996385.340001,-3041435861.007001,USD
2013-11,Reino Unido,GB,Alimentos y animales vivos,0,1707920464.8409998,4466749617.448999,-2758829152.608,USD
2013-12,Reino Unido,GB,Alimentos y animales vivos,0,1642754646.2320004,4722069352.433,-3079314706.2009993,USD
2014-01,Reino Unido,GB,Alimentos y animales vivos,0,1766445276.73,4963018543.236,-3196573266.506,USD
2014-02,Reino Unido,GB,Alimentos y animales vivos,0,1678587696.1700003,4618776389.899999,-2940188693.7299986,USD
2014-03,Reino Unido,GB,Alimentos y animales vivos,0,1893452942.152,5208759577.632999,-3315306635.480999,USD
2014-04,Reino Unido,GB,Alimentos y animales vivos,0,1773938916.748,5231667401.524,-3457728484.776,USD
2014-05,Reino Unido,GB,Alimentos y animales vivos,0,1763725866.344,5076342762.011001,-3312616895.667001,USD
2014-06,Reino Unido,GB,Alimentos y animales vivos,0,1771139485.7280004,5202724716.696,-3431585230.9679995,USD
2014-07,Reino Unido,GB,Alimentos y animales vivos,0,1809639496.314,5069982806.292,-3260343309.9779997,USD
2014-08,Reino Unido,GB,Alimentos y animales vivos,0,1735446687.151,4571367851.732,-2835921164.5810003,USD
2014-09,Reino Unido,GB,Alimentos y animales vivos,0,1822892415.627,4942546059.898,-3119653644.271,USD
2014-10,Reino Unido,GB,Alimentos y animales vivos,0,1921406674.45,5066676581.779001,-3145269907.3290014,USD
2014-11,Reino Unido,GB,Alimentos y animales vivos,0,1795545476.139,4827096867.594,-3031551391.455,USD
2014-12,Reino Unido,GB,Alimentos y animales vivos,0,1864742052.614,5014100468.535001,-3149358415.9210005,USD
2025-01,Reino Unido,GB,Alimentos y animales vivos,0,7038517983.819998,24269315204.89899,-17230797221.078995,USD
2025-02,Reino Unido,GB,Alimentos y animales vivos,0,7205914960.877004,24280642048.96002,-17074727088.083015,USD
2025-03,Reino Unido,GB,Alimentos y animales vivos,0,8114124127.316991,28600895059.760975,-20486770932.443985,USD
2025-04,Reino Unido,GB,Alimentos y animales vivos,0,8104049419.159987,28504532534.632053,-20400483115.47207,USD
2025-05,Reino Unido,GB,Alimentos y animales vivos,0,8394055222.962006,30106189841.01608,-21712134618.054073,USD
2025-06,Reino Unido,GB,Alimentos y animales vivos,0,8111099135.657988,27272717510.42701,-19161618374.76902,USD
2025-07,Reino Unido,GB,Alimentos y animales vivos,0,8423591211.541007,28853235266.6361,-20429644055.095093,USD
2025-08,Reino Unido,GB,Alimentos y animales vivos,0,8003847867.647016,27166203588.21098,-19162355720.563965,USD
2025-09,Reino Unido,GB,Alimentos y animales vivos,0,8052911975.181016,28482312864.03195,-20429400888.850937,USD
2025-10,Reino Unido,GB,Alimentos y animales vivos,0,8767446577.00098,29545456215.93695,-20778009638.93597,USD
2015-01,Reino Unido,GB,Bebidas y tabaco,1,594292863.918,569224590.231,25068273.687000036,USD
2015-02,Reino Unido,GB,Bebidas y tabaco,1,729798612.388,611981124.751,117817487.63699996,USD
2015-03,Reino Unido,GB,Bebidas y tabaco,1,894779347.029,690160964.311,204618382.71800005,USD
2015-04,Reino Unido,GB,Bebidas y tabaco,1,748084253.802,662079964.42,86004289.38200009,USD
2015-05,Reino Unido,GB,Bebidas y tabaco,1,804468590.715,732680262.962,71788327.75300002,USD
2015-06,Reino Unido,GB,Bebidas y tabaco,1,939569176.759,801055368.9699999,138513807.78900003,USD
2015-07,Reino Unido,GB,Bebidas y tabaco,1,850298602.567,824947203.563,25351399.004000068,USD
2015-08,Reino Unido,GB,Bebidas y tabaco,1,864407274.7870001,724825914.514,139581360.273,USD
2015-09,Reino Unido,GB,Bebidas y tabaco,1,961085654.839,788144200.377,172941454.462,USD
2015-10,Reino Unido,GB,Bebidas y tabaco,1,1009835251.136,899083490.642,110751760.49400008,USD
2015-11,Reino Unido,GB,Bebidas y tabaco,1,969526028.608,917411392.952,52114635.65600002,USD
2015-12,Reino Unido,GB,Bebidas y tabaco,1,903749266.055,803143182.5209999,100606083.53400004,USD
2016-01,Reino Unido,GB,Bebidas y tabaco,1,584812540.329,540754598.7030001,44057941.62599993,USD
2016-02,Reino Unido,GB,Bebidas y tabaco,1,740930115.97,609615340.589,131314775.38100004,USD
2016-03,Reino Unido,GB,Bebidas y tabaco,1,824018856.659,652820533.663,171198322.99600005,USD
2016-04,Reino Unido,GB,Bebidas y tabaco,1,817102807.8640001,706420578.027,110682229.83700012,USD
2016-05,Reino Unido,GB,Bebidas y tabaco,1,840785560.8670001,755915005.0810001,84870555.78600001,USD
2016-06,Reino Unido,GB,Bebidas y tabaco,1,807935158.91,727706730.919,80228427.99099994,USD
2016-07,Reino Unido,GB,Bebidas y tabaco,1,704978725.661,656215402.766,48763322.89499998,USD
2016-08,Reino Unido,GB,Bebidas y tabaco,1,867073085.859,638099389.2870001,228973696.5719999,USD
2016-09,Reino Unido,GB,Bebidas y tabaco,1,939119275.073,713957348.961,225161926.112,USD
2016-10,Reino Unido,GB,Bebidas y tabaco,1,894667873.36,714761926.2340001,179905947.12599993,USD
2016-11,Reino Unido,GB,Bebidas y tabaco,1,930433335.0,817738116.962,112695218.038,USD
2016-12,Reino Unido,GB,Bebidas y tabaco,1,805014253.0320001,754746206.141,50268046.89100003,USD
2017-01,Reino Unido,GB,Bebidas y tabaco,1,2147330801.802,2166302604.365,-18971802.56300044,USD
2017-02,Reino Unido,GB,Bebidas y tabaco,1,2625670958.224,2203002510.8810015,422668447.3429985,USD
2017-03,Reino Unido,GB,Bebidas y tabaco,1,3099711385.9459996,2586508132.287001,513203253.6589985,USD
2017-04,Reino Unido,GB,Bebidas y tabaco,1,2854795579.1740003,2476401844.814999,378393734.3590011,USD
2017-05,Reino Unido,GB,Bebidas y tabaco,1,3038223954.1860013,2883630359.0639997,154593595.12200165,USD
2017-06,Reino Unido,GB,Bebidas y tabaco,1,2972699197.9700003,2746599556.942999,226099641.02700135,USD
2017-07,Reino Unido,GB,Bebidas y tabaco,1,3637130580.35,2984034587.5760007,653095992.7739997,USD
2017-08,Reino Unido,GB,Bebidas y tabaco,1,4082752774.588,2966638600.7410026,1116114173.8469973,USD
2017-09,Reino Unido,GB,Bebidas y tabaco,1,4006922704.753999,3072537362.851,934385341.9029994,USD
2017-10,Reino Unido,GB,Bebidas y tabaco,1,4003075910.776001,3402591208.884001,600484701.8919997,USD
2017-11,Reino Unido,GB,Bebidas y tabaco,1,4163192029.413999,3632713961.379998,530478068.0340004,USD
2017-12,Reino Unido,GB,Bebidas y tabaco,1,3237631702.4119997,2922844426.336001,314787276.0759988,USD
2018-01,Reino Unido,GB,Bebidas y tabaco,1,2731204916.658,2455505732.117001,275699184.54099894,USD
2018-02,Reino Unido,GB,Bebidas y tabaco,1,3045345591.4740005,2382350868.1189995,662994723.355001,USD
2018-03,Reino Unido,GB,Bebidas y tabaco,1,3449926972.1360006,2878199872.3490024,571727099.7869983,USD
2018-04,Reino Unido,GB,Bebidas y tabaco,1,3583896997.96,2979120822.3470006,604776175.6129994,USD
2018-05,Reino Unido,GB,Bebidas y tabaco,1,3458503973.0039997,2967707388.0900016,490796584.9139981,USD
2018-06,Reino Unido,GB,Bebidas y tabaco,1,3227787261.552,3030892145.769002,196895115.78299809,USD
2018-07,Reino Unido,GB,Bebidas y tabaco,1,3467376717.3759995,3133141581.6419992,334235135.7340002,USD
2018-08,Reino Unido,GB,Bebidas y tabaco,1,3832309578.128,3053242862.0639997,779066716.0640006,USD
2018-09,Reino Unido,GB,Bebidas y tabaco,1,3591614283.108,2858828613.9760013,732785669.1319985,USD
2018-10,Reino Unido,GB,Bebidas y tabaco,1,4344748527.532,3647921454.033999,696827073.4980001,USD
2018-11,Reino Unido,GB,Bebidas y tabaco,1,4248143077.478,3568140572.1580014,680002505.3199987,USD
